statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S202,0,3,1,74,0.0
S203,0,3,7,68,0.0
S204,0,3,7,68,0.0
S205,0,3,7,68,0.0
S206,0,3,7,68,0.0
S207,0,3,7,68,0.0
S208,0,3,7,68,0.0
S209,0,3,7,68,0.0
S210,1,2,28,47,0.107211
S211,1,2,20,55,0.125988
S212,1,2,20,55,0.125988
S213,1,2,20,55,0.125988
S214,1,2,20,55,0.125988
S215,1,2,20,55,0.125988
S216,1,2,18,57,0.132453
S217,0,3,16,59,0.0
S218,1,2,14,61,0.149071
S219,1,2,14,61,0.149071
S220,1,2,14,61,0.149071
S221,1,2,14,61,0.149071
S222,1,2,14,61,0.149071
S223,1,2,14,61,0.149071
S224,1,2,14,61,0.149071
S225,0,3,7,68,0.0
S226,1,2,14,61,0.149071
S227,1,2,9,66,0.182574
S228,1,2,9,66,0.182574
S229,1,2,9,66,0.182574
S230,1,2,9,66,0.182574
S231,1,2,9,66,0.182574
S232,1,2,9,66,0.182574
S233,0,3,13,62,0.0
S234,0,3,13,62,0.0
S235,1,2,50,25,0.080845
S236,1,2,50,25,0.080845
S237,1,2,50,25,0.080845
S238,0,3,7,68,0.0
S239,0,3,7,68,0.0
S240,0,3,7,68,0.0
S241,1,2,20,55,0.125988
S242,1,2,20,55,0.125988
S243,0,3,16,59,0.0
S244,0,3,16,59,0.0
S245,1,2,18,57,0.132453
S246,1,2,14,61,0.149071
S247,1,2,14,61,0.149071
S248,1,2,14,61,0.149071
S249,0,3,7,68,0.0
S250,1,2,65,10,0.071067
S251,1,2,65,10,0.071067
S252,1,2,65,10,0.071067
S253,0,3,3,72,0.0
S254,1,2,65,10,0.071067
S255,1,2,65,10,0.071067
S256,1,2,65,10,0.071067
S257,1,2,65,10,0.071067
S258,1,2,65,10,0.071067
S259,1,2,65,10,0.071067
S260,1,2,65,10,0.071067
S261,1,2,65,10,0.071067
S262,1,2,65,10,0.071067
S263,1,2,65,10,0.071067
S264,1,2,65,10,0.071067
S265,1,2,65,10,0.071067
S266,1,2,65,10,0.071067
S267,1,2,65,10,0.071067
S268,1,2,65,10,0.071067
S269,1,2,65,10,0.071067
S270,1,2,65,10,0.071067
S271,1,2,65,10,0.071067
S272,1,2,65,10,0.071067
S273,1,2,65,10,0.071067
S274,1,2,65,10,0.071067
S275,1,2,65,10,0.071067
S276,1,2,40,35,0.090167
S277,1,2,40,35,0.090167
S278,1,2,40,35,0.090167
S279,1,2,40,35,0.090167
S280,1,2,40,35,0.090167
S281,1,2,40,35,0.090167
S282,1,2,40,35,0.090167
S283,1,2,40,35,0.090167
S284,1,2,40,35,0.090167
S285,1,2,40,35,0.090167
S286,0,3,37,38,0.0
S287,0,3,2,73,0.0
S288,0,3,2,73,0.0
S289,0,3,2,73,0.0
S290,0,3,2,73,0.0
S291,0,3,2,73,0.0
S292,0,3,2,73,0.0
S293,0,3,2,73,0.0
S294,0,3,2,73,0.0
S295,0,3,2,73,0.0
S296,0,3,2,73,0.0
S297,0,3,2,73,0.0
S298,0,3,2,73,0.0
S299,0,3,2,73,0.0
S300,0,3,2,73,0.0
S301,0,3,2,73,0.0
S302,1,2,32,43,0.100504
S303,1,2,32,43,0.100504
S304,1,2,32,43,0.100504
S305,1,2,32,43,0.100504
S306,1,2,32,43,0.100504
S307,1,2,32,43,0.100504
S308,1,2,32,43,0.100504
S309,1,2,32,43,0.100504
S310,0,3,11,64,0.0
S311,1,2,32,43,0.100504
S312,1,2,32,43,0.100504
S313,1,2,32,43,0.100504
S314,1,2,32,43,0.100504
S315,0,3,29,46,0.0
S316,1,2,12,63,0.160128
S317,1,2,12,63,0.160128
S318,1,2,12,63,0.160128
S319,1,2,12,63,0.160128
S320,1,2,12,63,0.160128
S321,1,2,12,63,0.160128
S322,0,3,10,65,0.0
S323,1,2,12,63,0.160128
S324,1,2,17,58,0.136083
S325,1,2,18,57,0.132453
S326,1,2,18,57,0.132453
S327,1,2,10,65,0.174078
S328,0,3,9,66,0.0
S329,0,3,2,73,0.0
S330,0,3,2,73,0.0
S331,0,3,2,73,0.0
S332,0,3,2,73,0.0
S333,0,3,2,73,0.0
S334,0,3,2,73,0.0
S335,0,3,2,73,0.0
S336,0,3,4,71,0.0
S337,0,3,4,71,0.0
S338,0,3,4,71,0.0
S339,0,3,4,71,0.0
S340,0,3,4,71,0.0
S341,0,3,4,71,0.0
S342,0,3,3,72,0.0
S343,0,3,3,72,0.0
S344,0,3,3,72,0.0
S345,0,3,4,71,0.0
S346,0,3,15,60,0.0
S347,0,3,15,60,0.0
S348,0,3,15,60,0.0
S349,0,3,15,60,0.0
S350,0,3,14,61,0.0
S351,1,2,37,38,0.093659
S352,1,2,37,38,0.093659
S353,1,2,37,38,0.093659
S354,1,2,37,38,0.093659
S355,1,2,37,38,0.093659
S356,1,2,37,38,0.093659
S357,1,2,37,38,0.093659
S358,1,2,37,38,0.093659
S359,1,2,37,38,0.093659
S360,1,2,37,38,0.093659
S361,1,2,37,38,0.093659
S362,1,2,37,38,0.093659
S363,1,2,37,38,0.093659
S364,0,3,1,74,0.0
S365,1,2,37,38,0.093659
S366,1,2,37,38,0.093659
S367,1,2,37,38,0.093659
S368,1,2,37,38,0.093659
S369,1,2,37,38,0.093659
S370,1,2,37,38,0.093659
S371,1,2,37,38,0.093659
S372,1,2,37,38,0.093659
S373,1,2,37,38,0.093659
S374,1,2,37,38,0.093659
S375,1,2,37,38,0.093659
S376,1,2,37,38,0.093659
S377,1,2,37,38,0.093659
S378,1,2,37,38,0.093659
S379,0,3,9,66,0.0
S380,0,3,9,66,0.0
S381,1,2,28,47,0.107211
S382,1,2,28,47,0.107211
S383,1,2,37,38,0.093659
S384,1,2,37,38,0.093659
S385,1,2,37,38,0.093659
S386,0,3,13,62,0.0
S387,0,3,13,62,0.0
S388,0,3,13,62,0.0
S389,1,2,37,38,0.093659
S390,1,2,34,41,0.09759
S391,0,3,13,62,0.0
S392,0,3,13,62,0.0
S393,0,3,13,62,0.0
S394,0,3,21,54,0.0
S395,0,3,21,54,0.0
S396,0,3,21,54,0.0
S397,0,3,4,71,0.0
S398,0,3,4,71,0.0
S399,1,2,43,32,0.087039
S400,1,2,43,32,0.087039
S401,1,2,43,32,0.087039
S402,0,3,17,58,0.0
S403,1,2,2,73,0.333333
S404,0,3,2,73,0.0
S405,0,3,1,74,0.0
S406,0,3,1,74,0.0
S407,0,3,1,74,0.0
S408,1,2,37,38,0.093659
S409,1,2,37,38,0.093659
S410,1,2,37,38,0.093659
S411,1,2,37,38,0.093659
S412,1,2,37,38,0.093659
S413,1,2,37,38,0.093659
S414,1,2,37,38,0.093659
S415,1,2,37,38,0.093659
S416,1,2,37,38,0.093659
S417,1,2,37,38,0.093659
S418,0,3,2,73,0.0
S419,1,2,37,38,0.093659
S420,1,2,12,63,0.160128
S421,1,2,12,63,0.160128
S422,1,2,12,63,0.160128
S423,1,2,12,63,0.160128
S424,1,2,12,63,0.160128
S425,0,3,10,65,0.0
S426,0,3,6,69,0.0
S427,0,3,10,65,0.0
S428,0,3,4,71,0.0
S429,0,3,10,65,0.0
S430,0,3,10,65,0.0
S431,1,2,12,63,0.160128
S432,1,2,3,72,0.288675
S433,1,2,3,72,0.288675
S434,1,2,3,72,0.288675
S435,0,3,1,74,0.0
S436,1,2,3,72,0.288675
S437,0,3,1,74,0.0
S438,0,3,1,74,0.0
S439,1,2,12,63,0.160128
S440,1,2,12,63,0.160128
S441,0,3,7,68,0.0
S442,0,3,7,68,0.0
S443,0,3,7,68,0.0
S444,1,2,6,69,0.218218
S445,0,3,1,74,0.0
S446,1,2,12,63,0.160128
S447,0,3,25,50,0.0
S448,1,2,37,38,0.093659
S449,0,3,33,42,0.0
S450,0,3,1,74,0.0
S451,0,3,33,42,0.0
S452,0,3,33,42,0.0
S453,0,3,1,74,0.0
S454,0,3,33,42,0.0
S455,0,3,1,74,0.0
S456,0,3,1,74,0.0
S457,0,3,32,43,0.0
S458,1,2,36,39,0.094916
S459,1,2,36,39,0.094916
S460,1,2,37,38,0.093659
S461,1,2,37,38,0.093659
S462,1,2,37,38,0.093659
S463,0,3,24,51,0.0
S464,0,3,24,51,0.0
S465,0,3,24,51,0.0
S466,0,3,24,51,0.0
S467,0,3,24,51,0.0
S468,0,3,24,51,0.0
S469,0,3,2,73,0.0
S470,1,2,30,45,0.103695
S471,0,3,28,47,0.0
S472,0,3,28,47,0.0
S473,0,3,2,73,0.0
S474,0,3,2,73,0.0
S475,0,3,1,74,0.0
S476,0,3,3,72,0.0
S477,0,3,2,73,0.0
S478,0,3,2,73,0.0
S479,0,3,2,73,0.0
S480,0,3,2,73,0.0
S481,0,3,2,73,0.0
S482,1,2,37,38,0.093659
S483,1,2,37,38,0.093659
S484,1,2,37,38,0.093659
S485,1,2,37,38,0.093659
S486,1,2,37,38,0.093659
S487,1,2,37,38,0.093659
S488,1,2,37,38,0.093659
S489,0,3,1,74,0.0
S490,1,2,37,38,0.093659
S491,0,3,1,74,0.0
S492,1,2,36,39,0.094916
S493,0,3,1,74,0.0
S494,1,2,35,40,0.096225
S495,0,3,2,73,0.0
S496,0,3,2,73,0.0
S497,0,3,2,73,0.0
S498,0,3,2,73,0.0
S499,1,2,65,10,0.071067
S500,1,2,65,10,0.071067
S501,1,2,65,10,0.071067
S502,1,2,65,10,0.071067
S503,1,2,65,10,0.071067
S504,0,3,9,66,0.0
S505,0,3,9,66,0.0
S506,0,3,9,66,0.0
S507,0,3,9,66,0.0
S508,0,3,9,66,0.0
S509,0,3,9,66,0.0
S510,0,3,9,66,0.0
S511,0,3,5,70,0.0
S512,0,3,8,67,0.0
S513,1,2,3,72,0.288675
S514,0,3,7,68,0.0
S515,0,3,7,68,0.0
S516,1,2,11,64,0.166667
S517,1,2,11,64,0.166667
S518,1,2,11,64,0.166667
S519,1,2,11,64,0.166667
S520,1,2,11,64,0.166667
S521,1,2,11,64,0.166667
S522,1,2,11,64,0.166667
S523,1,2,4,71,0.258199
S524,0,3,15,60,0.0
S525,1,2,13,62,0.154303
S526,0,3,9,66,0.0
S527,0,3,9,66,0.0
S528,0,3,9,66,0.0
S529,0,3,10,65,0.0
S530,0,3,9,66,0.0
S531,0,3,1,74,0.0
S532,0,3,9,66,0.0
S533,0,3,9,66,0.0
S534,0,3,9,66,0.0
S535,0,3,5,70,0.0
S536,0,3,5,70,0.0
S537,0,3,4,71,0.0
S538,0,3,1,74,0.0
S539,0,3,1,74,0.0
S540,0,3,1,74,0.0
S541,0,3,5,70,0.0
S542,0,3,5,70,0.0
S543,0,3,4,71,0.0
S544,0,3,4,71,0.0
S545,0,3,2,73,0.0
S546,0,3,2,73,0.0
S547,0,3,2,73,0.0
S548,0,3,2,73,0.0
S549,0,3,2,73,0.0
S550,0,3,2,73,0.0
S551,0,3,2,73,0.0
S552,0,3,2,73,0.0
S553,0,3,2,73,0.0
S554,0,3,2,73,0.0
