statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S109,0,4,19,116,0.0
S110,0,4,19,116,0.0
S111,0,4,19,116,0.0
S112,0,4,19,116,0.0
S113,0,4,19,116,0.0
S114,0,4,19,116,0.0
S115,0,4,19,116,0.0
S116,0,4,13,122,0.0
S117,0,4,9,126,0.0
S118,0,4,12,123,0.0
S119,0,4,12,123,0.0
S120,0,4,65,70,0.0
S121,4,0,135,0,0.169638
S122,4,0,135,0,0.169638
S123,4,0,135,0,0.169638
S124,4,0,135,0,0.169638
S125,1,3,81,54,0.055216
S126,1,3,81,54,0.055216
S127,1,3,81,54,0.055216
S128,1,3,81,54,0.055216
S129,1,3,81,54,0.055216
S130,1,3,81,54,0.055216
S131,1,3,81,54,0.055216
S132,1,3,81,54,0.055216
S133,1,3,81,54,0.055216
S134,0,4,5,130,0.0
S135,0,4,1,134,0.0
S136,0,4,1,134,0.0
S137,0,4,19,116,0.0
S138,0,4,19,116,0.0
S139,0,4,3,132,0.0
S140,0,4,19,116,0.0
S141,0,4,19,116,0.0
S142,1,3,75,60,0.057354
S143,1,3,75,60,0.057354
S144,1,3,75,60,0.057354
S145,1,3,75,60,0.057354
S146,0,4,80,55,0.0
S147,0,4,80,55,0.0
S148,0,4,80,55,0.0
S149,0,4,80,55,0.0
S150,0,4,80,55,0.0
S151,0,4,66,69,0.0
S152,0,4,1,134,0.0
S153,0,4,2,133,0.0
S154,0,4,38,97,0.0
S155,0,4,38,97,0.0
S156,0,4,38,97,0.0
S157,0,4,38,97,0.0
S158,0,4,38,97,0.0
S159,0,4,38,97,0.0
S160,0,4,38,97,0.0
S161,0,4,38,97,0.0
S162,1,3,81,54,0.055216
S163,1,3,81,54,0.055216
S164,1,3,81,54,0.055216
S165,1,3,81,54,0.055216
S166,1,3,81,54,0.055216
S167,1,3,81,54,0.055216
S168,1,3,81,54,0.055216
S169,1,3,81,54,0.055216
S170,0,4,4,131,0.0
S171,0,4,4,131,0.0
S172,0,4,4,131,0.0
S173,0,4,39,96,0.0
S174,0,4,39,96,0.0
S175,1,3,81,54,0.055216
S176,1,3,76,59,0.05698
S177,1,3,76,59,0.05698
S178,0,4,66,69,0.0
S179,0,4,46,89,0.0
S180,0,4,46,89,0.0
S181,0,4,46,89,0.0
S182,0,4,66,69,0.0
S183,0,4,26,109,0.0
S184,0,4,26,109,0.0
S185,0,4,26,109,0.0
S186,0,4,65,70,0.0
S187,0,4,65,70,0.0
S188,0,4,65,70,0.0
S189,0,4,19,116,0.0
S190,0,4,65,70,0.0
S191,0,4,65,70,0.0
S192,1,3,76,59,0.05698
S193,0,4,76,59,0.0
S194,0,4,5,130,0.0
S195,0,4,5,130,0.0
S196,0,4,2,133,0.0
S197,0,4,2,133,0.0
S198,0,4,2,133,0.0
S199,0,4,3,132,0.0
S200,0,4,76,59,0.0
S201,0,4,76,59,0.0
S202,0,4,76,59,0.0
S203,0,4,76,59,0.0
S204,1,3,29,106,0.091287
S205,0,4,17,118,0.0
S206,0,4,17,118,0.0
S207,0,4,17,118,0.0
