statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S113,0,1,10,37,0.0
S114,0,1,12,35,0.0
S115,0,1,10,37,0.0
S116,1,0,13,34,0.267261
S117,0,1,2,45,0.0
S118,0,1,1,46,0.0
S119,0,1,2,45,0.0
S120,0,1,2,45,0.0
S121,0,1,2,45,0.0
S122,0,1,2,45,0.0
S123,0,1,2,45,0.0
S124,0,1,2,45,0.0
S125,0,1,2,45,0.0
S126,0,1,1,46,0.0
S127,0,1,12,35,0.0
S128,0,1,8,39,0.0
S129,0,1,12,35,0.0
S130,0,1,12,35,0.0
S131,0,1,4,43,0.0
S132,0,1,12,35,0.0
S133,0,1,3,44,0.0
S134,0,1,3,44,0.0
S135,0,1,12,35,0.0
S136,0,1,8,39,0.0
S137,0,1,7,40,0.0
S138,0,1,7,40,0.0
S139,1,0,11,36,0.288675
S140,1,0,11,36,0.288675
S141,1,0,11,36,0.288675
S142,1,0,6,41,0.377964
S143,1,0,20,27,0.218218
S144,1,0,20,27,0.218218
S145,1,0,20,27,0.218218
S146,1,0,12,35,0.27735
S147,1,0,12,35,0.27735
S148,1,0,12,35,0.27735
S149,1,0,12,35,0.27735
S150,1,0,12,35,0.27735
S151,1,0,12,35,0.27735
S152,1,0,12,35,0.27735
S153,0,1,11,36,0.0
S154,0,1,11,36,0.0
S155,0,1,11,36,0.0
S156,0,1,5,42,0.0
S157,0,1,11,36,0.0
S158,0,1,11,36,0.0
S159,0,1,10,37,0.0
S160,0,1,11,36,0.0
S161,0,1,5,42,0.0
S162,0,1,5,42,0.0
S163,0,1,5,42,0.0
S164,0,1,5,42,0.0
S165,0,1,11,36,0.0
S166,0,1,11,36,0.0
S167,1,0,12,35,0.27735
S168,1,0,12,35,0.27735
S169,0,1,11,36,0.0
S170,0,1,11,36,0.0
S171,0,1,11,36,0.0
S172,0,1,7,40,0.0
S173,0,1,11,36,0.0
S174,0,1,11,36,0.0
S175,0,1,11,36,0.0
S176,0,1,11,36,0.0
S177,0,1,11,36,0.0
S178,0,1,11,36,0.0
S179,0,1,7,40,0.0
S180,1,0,12,35,0.27735
S181,1,0,27,20,0.188982
S182,1,0,27,20,0.188982
S183,1,0,21,26,0.213201
S184,1,0,21,26,0.213201
S185,1,0,15,32,0.25
S186,1,0,15,32,0.25
S187,0,1,1,46,0.0
S188,1,0,15,32,0.25
S189,1,0,15,32,0.25
S190,1,0,15,32,0.25
S191,1,0,15,32,0.25
S192,1,0,15,32,0.25
S193,1,0,15,32,0.25
S194,0,1,9,38,0.0
S195,0,1,4,43,0.0
S196,0,1,9,38,0.0
S197,1,0,28,19,0.185695
S198,1,0,5,42,0.408248
S199,1,0,28,19,0.185695
S200,1,0,28,19,0.185695
S201,0,1,13,34,0.0
S202,0,1,13,34,0.0
S203,0,1,13,34,0.0
S204,0,1,13,34,0.0
S205,0,1,12,35,0.0
S206,0,1,2,45,0.0
S207,0,1,2,45,0.0
S208,1,0,18,29,0.229416
S209,1,0,18,29,0.229416
S210,1,0,18,29,0.229416
S211,1,0,28,19,0.185695
S212,0,1,1,46,0.0
S213,1,0,28,19,0.185695
S214,1,0,28,19,0.185695
S215,1,0,9,38,0.316228
S216,1,0,28,19,0.185695
S217,1,0,31,16,0.176777
S218,0,1,13,34,0.0
S219,0,1,13,34,0.0
S220,0,1,13,34,0.0
S221,0,1,1,46,0.0
S222,0,1,1,46,0.0
S223,0,1,1,46,0.0
S224,0,1,1,46,0.0
S225,0,1,1,46,0.0
S226,0,1,1,46,0.0
S227,0,1,1,46,0.0
S228,0,1,1,46,0.0
S229,0,1,1,46,0.0
S230,0,1,1,46,0.0
S231,0,1,1,46,0.0
S232,0,1,1,46,0.0
S233,0,1,1,46,0.0
S234,0,1,1,46,0.0
S235,0,1,35,12,0.0
S236,0,1,35,12,0.0
S237,0,1,21,26,0.0
S238,0,1,2,45,0.0
S239,0,1,35,12,0.0
S240,0,1,35,12,0.0
S241,0,1,35,12,0.0
S242,0,1,35,12,0.0
S243,0,1,8,39,0.0
S244,0,1,35,12,0.0
S245,0,1,1,46,0.0
S246,0,1,35,12,0.0
S247,0,1,9,38,0.0
S248,0,1,34,13,0.0
S249,0,1,34,13,0.0
S250,0,1,17,30,0.0
S251,0,1,23,24,0.0
S252,0,1,17,30,0.0
S253,0,1,18,29,0.0
S254,0,1,2,45,0.0
S255,0,1,35,12,0.0
S256,0,1,35,12,0.0
S257,0,1,12,35,0.0
S258,0,1,35,12,0.0
S259,0,1,21,26,0.0
S260,0,1,18,29,0.0
