statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S199,1,0,2,0,0.57735
S200,1,0,2,0,0.57735
S201,1,0,2,0,0.57735
S202,1,0,2,0,0.57735
S203,1,0,1,1,0.707107
S204,1,0,1,1,0.707107
S205,0,1,1,1,0.0
S206,0,1,1,1,0.0
S207,0,1,1,1,0.0
S208,0,1,1,1,0.0
S209,0,1,1,1,0.0
S210,0,1,1,1,0.0
S211,1,0,1,1,0.707107
S212,1,0,0,2,1.0
S213,0,1,1,1,0.0
S214,0,1,1,1,0.0
S215,0,1,1,1,0.0
S216,0,1,1,1,0.0
S217,0,1,1,1,0.0
S218,0,1,1,1,0.0
S219,0,1,1,1,0.0
S220,0,1,1,1,0.0
S221,0,1,1,1,0.0
S222,0,1,1,1,0.0
S223,0,1,1,1,0.0
S224,0,1,1,1,0.0
S225,1,0,1,1,0.707107
S226,0,1,1,1,0.0
S227,0,1,1,1,0.0
S228,0,1,1,1,0.0
S229,0,1,1,1,0.0
S230,0,1,1,1,0.0
S231,0,1,1,1,0.0
S232,0,1,1,1,0.0
S233,0,1,1,1,0.0
S234,0,1,1,1,0.0
S235,0,1,1,1,0.0
S236,0,1,1,1,0.0
S237,0,1,1,1,0.0
S238,0,1,1,1,0.0
S239,0,1,1,1,0.0
S240,0,1,1,1,0.0
S241,0,1,1,1,0.0
S242,0,1,1,1,0.0
S243,0,1,1,1,0.0
S244,0,1,1,1,0.0
S245,0,1,1,1,0.0
S246,0,1,1,1,0.0
S247,0,1,1,1,0.0
S248,0,1,1,1,0.0
S249,0,1,1,1,0.0
S250,0,1,1,1,0.0
S251,0,1,1,1,0.0
S252,0,1,1,1,0.0
S253,0,1,1,1,0.0
S254,0,1,1,1,0.0
S255,0,1,1,1,0.0
S256,0,1,1,1,0.0
S257,0,1,1,1,0.0
S258,0,1,1,1,0.0
S259,0,1,1,1,0.0
S260,0,1,1,1,0.0
S261,0,1,1,1,0.0
S262,0,1,1,1,0.0
S263,0,1,1,1,0.0
S264,0,1,1,1,0.0
S265,0,1,1,1,0.0
S266,0,1,1,1,0.0
S267,0,1,1,1,0.0
S268,0,1,1,1,0.0
S269,0,1,1,1,0.0
S270,0,1,1,1,0.0
S271,0,1,1,1,0.0
S272,0,1,1,1,0.0
S273,0,1,1,1,0.0
S274,0,1,1,1,0.0
S275,0,1,1,1,0.0
S276,0,1,1,1,0.0
S277,0,1,1,1,0.0
S278,0,1,1,1,0.0
S279,0,1,1,1,0.0
S280,0,1,1,1,0.0
S281,0,1,1,1,0.0
S282,0,1,1,1,0.0
S283,0,1,1,1,0.0
S284,0,1,1,1,0.0
S285,0,1,1,1,0.0
S286,0,1,1,1,0.0
S287,0,1,1,1,0.0
S288,0,1,1,1,0.0
S289,0,1,1,1,0.0
S290,0,1,1,1,0.0
S291,0,1,1,1,0.0
S292,0,1,1,1,0.0
S293,0,1,1,1,0.0
S294,0,1,1,1,0.0
S295,0,1,1,1,0.0
S296,0,1,1,1,0.0
S297,0,1,1,1,0.0
S298,0,1,1,1,0.0
S299,0,1,1,1,0.0
S300,0,1,1,1,0.0
S301,0,1,1,1,0.0
S302,0,1,1,1,0.0
S303,0,1,1,1,0.0
S304,0,1,1,1,0.0
S305,0,1,1,1,0.0
S306,0,1,1,1,0.0
S307,0,1,1,1,0.0
S308,0,1,1,1,0.0
S309,0,1,1,1,0.0
S310,0,1,1,1,0.0
S311,0,1,1,1,0.0
S312,0,1,1,1,0.0
S313,0,1,1,1,0.0
S314,0,1,1,1,0.0
S315,0,1,1,1,0.0
S316,0,1,1,1,0.0
S317,0,1,1,1,0.0
S318,0,1,1,1,0.0
S319,0,1,1,1,0.0
S320,0,1,1,1,0.0
S321,0,1,1,1,0.0
S322,0,1,1,1,0.0
S323,0,1,1,1,0.0
S324,0,1,1,1,0.0
S325,0,1,1,1,0.0
S326,0,1,1,1,0.0
S327,0,1,1,1,0.0
S328,0,1,1,1,0.0
S329,0,1,1,1,0.0
S330,0,1,1,1,0.0
S331,0,1,1,1,0.0
S332,0,1,1,1,0.0
S333,0,1,1,1,0.0
S334,0,1,1,1,0.0
S335,0,1,1,1,0.0
S336,0,1,1,1,0.0
S337,0,1,1,1,0.0
S338,0,1,1,1,0.0
S339,0,1,1,1,0.0
S340,0,1,1,1,0.0
S341,0,1,1,1,0.0
S342,0,1,1,1,0.0
S343,0,1,1,1,0.0
S344,0,1,1,1,0.0
S345,0,1,1,1,0.0
S346,0,1,1,1,0.0
S347,0,1,1,1,0.0
S348,0,1,1,1,0.0
S349,0,1,1,1,0.0
S350,0,1,1,1,0.0
S351,0,1,1,1,0.0
S352,0,1,1,1,0.0
S353,0,1,1,1,0.0
S354,0,1,1,1,0.0
S355,0,1,1,1,0.0
S356,0,1,1,1,0.0
S357,0,1,1,1,0.0
S358,0,1,1,1,0.0
S359,0,1,1,1,0.0
S360,0,1,1,1,0.0
S361,0,1,1,1,0.0
S362,0,1,1,1,0.0
S363,0,1,1,1,0.0
S364,0,1,1,1,0.0
S365,0,1,1,1,0.0
S366,0,1,1,1,0.0
S367,0,1,1,1,0.0
S368,0,1,1,1,0.0
S369,0,1,1,1,0.0
S370,0,1,1,1,0.0
S371,0,1,1,1,0.0
S372,0,1,1,1,0.0
S373,0,1,1,1,0.0
S374,0,1,1,1,0.0
S375,0,1,1,1,0.0
S376,0,1,1,1,0.0
S377,0,1,1,1,0.0
S378,0,1,1,1,0.0
S379,0,1,1,1,0.0
S380,0,1,1,1,0.0
S381,0,1,1,1,0.0
S382,0,1,1,1,0.0
S383,0,1,1,1,0.0
S384,0,1,1,1,0.0
S385,0,1,1,1,0.0
S386,0,1,1,1,0.0
S387,0,1,1,1,0.0
S388,0,1,1,1,0.0
S389,0,1,1,1,0.0
S390,0,1,1,1,0.0
S391,0,1,1,1,0.0
S392,0,1,1,1,0.0
S393,0,1,1,1,0.0
S394,0,1,1,1,0.0
S395,0,1,1,1,0.0
S396,0,1,1,1,0.0
S397,0,1,1,1,0.0
S398,0,1,1,1,0.0
S399,0,1,1,1,0.0
S400,0,1,1,1,0.0
S401,0,1,1,1,0.0
S402,0,1,1,1,0.0
S403,0,1,1,1,0.0
S404,0,1,1,1,0.0
S405,0,1,1,1,0.0
S406,0,1,1,1,0.0
S407,0,1,1,1,0.0
S408,0,1,1,1,0.0
S409,0,1,1,1,0.0
S410,0,1,1,1,0.0
S411,0,1,1,1,0.0
S412,0,1,1,1,0.0
S413,0,1,1,1,0.0
S414,0,1,1,1,0.0
S415,0,1,1,1,0.0
S416,0,1,1,1,0.0
S417,0,1,1,1,0.0
S418,0,1,1,1,0.0
S419,0,1,1,1,0.0
S420,0,1,1,1,0.0
S421,0,1,1,1,0.0
S422,0,1,1,1,0.0
S423,0,1,1,1,0.0
S424,0,1,1,1,0.0
S425,0,1,1,1,0.0
S426,0,1,1,1,0.0
S427,0,1,1,1,0.0
S428,0,1,1,1,0.0
S429,0,1,1,1,0.0
S430,0,1,1,1,0.0
S431,0,1,1,1,0.0
S432,0,1,1,1,0.0
S433,0,1,1,1,0.0
S434,0,1,1,1,0.0
S435,0,1,1,1,0.0
S436,0,1,1,1,0.0
S437,0,1,1,1,0.0
S438,0,1,1,1,0.0
S439,0,1,1,1,0.0
S440,0,1,1,1,0.0
S441,0,1,1,1,0.0
S442,0,1,1,1,0.0
S443,0,1,1,1,0.0
S444,0,1,1,1,0.0
S445,0,1,1,1,0.0
S446,0,1,1,1,0.0
S447,0,1,1,1,0.0
S448,0,1,1,1,0.0
S449,0,1,1,1,0.0
S450,0,1,1,1,0.0
S451,0,1,1,1,0.0
S452,0,1,1,1,0.0
S453,0,1,1,1,0.0
S454,0,1,1,1,0.0
S455,0,1,1,1,0.0
S456,0,1,1,1,0.0
S457,0,1,1,1,0.0
S458,0,1,1,1,0.0
S459,0,1,1,1,0.0
S460,0,1,1,1,0.0
S461,0,1,1,1,0.0
S462,0,1,1,1,0.0
S463,0,1,1,1,0.0
S464,0,1,1,1,0.0
S465,0,1,1,1,0.0
S466,0,1,1,1,0.0
S467,0,1,1,1,0.0
S468,0,1,1,1,0.0
S469,0,1,1,1,0.0
S470,0,1,1,1,0.0
S471,0,1,1,1,0.0
S472,0,1,1,1,0.0
S473,0,1,1,1,0.0
S474,0,1,1,1,0.0
S475,0,1,1,1,0.0
S476,0,1,1,1,0.0
S477,0,1,1,1,0.0
S478,0,1,1,1,0.0
S479,0,1,1,1,0.0
S480,0,1,1,1,0.0
S481,0,1,1,1,0.0
S482,0,1,1,1,0.0
S483,0,1,1,1,0.0
S484,0,1,1,1,0.0
S485,0,1,1,1,0.0
S486,0,1,1,1,0.0
S487,0,1,1,1,0.0
S488,0,1,1,1,0.0
S489,0,1,1,1,0.0
S490,0,1,1,1,0.0
S491,0,1,1,1,0.0
S492,0,1,1,1,0.0
S493,0,1,1,1,0.0
S494,0,1,1,1,0.0
S495,0,1,1,1,0.0
S496,0,1,1,1,0.0
S497,0,1,1,1,0.0
S498,0,1,1,1,0.0
S499,0,1,1,1,0.0
S500,0,1,1,1,0.0
S501,0,1,1,1,0.0
S502,0,1,1,1,0.0
S503,0,1,1,1,0.0
S504,0,1,1,1,0.0
S505,0,1,1,1,0.0
S506,0,1,1,1,0.0
S507,0,1,1,1,0.0
S508,0,1,1,1,0.0
S509,0,1,1,1,0.0
S510,0,1,1,1,0.0
S511,0,1,1,1,0.0
S512,0,1,1,1,0.0
S513,0,1,1,1,0.0
S514,0,1,1,1,0.0
S515,0,1,1,1,0.0
S516,0,1,1,1,0.0
S517,0,1,1,1,0.0
S518,0,1,1,1,0.0
S519,0,1,1,1,0.0
S520,0,1,1,1,0.0
S521,0,1,1,1,0.0
S522,0,1,1,1,0.0
S523,0,1,1,1,0.0
S524,0,1,1,1,0.0
S525,0,1,1,1,0.0
S526,0,1,1,1,0.0
S527,0,1,1,1,0.0
S528,0,1,1,1,0.0
S529,0,1,1,1,0.0
S530,0,1,1,1,0.0
S531,0,1,1,1,0.0
S532,0,1,1,1,0.0
S533,0,1,1,1,0.0
S534,0,1,1,1,0.0
S535,0,1,1,1,0.0
S536,0,1,1,1,0.0
S537,0,1,1,1,0.0
S538,0,1,1,1,0.0
S539,0,1,1,1,0.0
S540,0,1,1,1,0.0
S541,0,1,1,1,0.0
S542,0,1,1,1,0.0
S543,1,0,2,0,0.57735
S544,1,0,2,0,0.57735
S545,1,0,2,0,0.57735
S546,0,1,1,1,0.0
S547,1,0,2,0,0.57735
S548,0,1,1,1,0.0
S549,1,0,1,1,0.707107
S550,1,0,1,1,0.707107
S551,1,0,1,1,0.707107
S552,1,0,1,1,0.707107
S553,1,0,1,1,0.707107
S554,1,0,1,1,0.707107
S555,1,0,1,1,0.707107
S556,1,0,1,1,0.707107
S557,1,0,1,1,0.707107
S558,1,0,1,1,0.707107
S559,1,0,1,1,0.707107
S560,1,0,1,1,0.707107
S561,1,0,1,1,0.707107
S562,1,0,1,1,0.707107
S563,1,0,1,1,0.707107
S564,1,0,1,1,0.707107
S565,1,0,1,1,0.707107
S566,1,0,1,1,0.707107
S567,1,0,1,1,0.707107
S568,1,0,2,0,0.57735
S569,1,0,1,1,0.707107
S570,1,0,1,1,0.707107
S571,1,0,1,1,0.707107
S572,0,1,1,1,0.0
S573,0,1,1,1,0.0
S574,0,1,1,1,0.0
S575,1,0,2,0,0.57735
S576,1,0,2,0,0.57735
S577,1,0,2,0,0.57735
S578,1,0,2,0,0.57735
S579,1,0,2,0,0.57735
S580,1,0,2,0,0.57735
S581,1,0,2,0,0.57735
S582,1,0,2,0,0.57735
S583,1,0,2,0,0.57735
S584,1,0,2,0,0.57735
S585,1,0,2,0,0.57735
S586,1,0,1,1,0.707107
S587,1,0,1,1,0.707107
S588,1,0,1,1,0.707107
S589,1,0,1,1,0.707107
S590,1,0,1,1,0.707107
S591,1,0,1,1,0.707107
S592,1,0,1,1,0.707107
S593,1,0,1,1,0.707107
