statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S115,0,3,1,156,0.0
S116,1,2,136,21,0.049326
S117,0,3,1,156,0.0
S118,0,3,19,138,0.0
S119,0,3,20,137,0.0
S120,0,3,1,156,0.0
S121,0,3,19,138,0.0
S122,1,2,136,21,0.049326
S123,0,3,3,154,0.0
S124,1,2,136,21,0.049326
S125,1,2,136,21,0.049326
S126,1,2,136,21,0.049326
S127,0,3,1,156,0.0
S128,1,2,136,21,0.049326
S129,1,2,20,137,0.125988
S130,1,2,1,156,0.408248
S131,1,2,136,21,0.049326
S132,1,2,136,21,0.049326
S133,1,2,5,152,0.235702
S134,0,3,19,138,0.0
S135,1,2,136,21,0.049326
S136,0,3,1,156,0.0
S137,1,2,136,21,0.049326
S138,0,3,14,143,0.0
S139,1,2,136,21,0.049326
S140,1,2,136,21,0.049326
S141,0,3,4,153,0.0
S142,0,3,3,154,0.0
S143,0,3,1,156,0.0
S144,0,3,36,121,0.0
S145,0,3,35,122,0.0
S146,0,3,34,123,0.0
S147,0,3,2,155,0.0
S148,0,3,2,155,0.0
S149,0,3,1,156,0.0
S150,1,2,51,106,0.080064
S151,1,2,51,106,0.080064
S152,1,2,51,106,0.080064
S153,1,2,51,106,0.080064
S154,1,2,50,107,0.080845
S155,1,2,49,108,0.08165
S156,1,2,49,108,0.08165
S157,1,2,49,108,0.08165
S158,1,2,46,111,0.084215
S159,1,2,46,111,0.084215
S160,1,2,46,111,0.084215
S161,0,3,45,112,0.0
S162,1,2,1,156,0.408248
S163,0,3,33,124,0.0
S164,0,3,33,124,0.0
S165,0,3,4,153,0.0
S166,0,3,2,155,0.0
S167,0,3,4,153,0.0
S168,0,3,17,140,0.0
S169,0,3,18,139,0.0
S170,0,3,17,140,0.0
S171,0,3,18,139,0.0
S172,1,2,49,108,0.08165
S173,1,2,49,108,0.08165
S174,1,2,49,108,0.08165
S175,1,2,14,143,0.149071
S176,1,2,14,143,0.149071
S177,1,2,14,143,0.149071
S178,1,2,9,148,0.182574
S179,1,2,9,148,0.182574
S180,1,2,9,148,0.182574
S181,1,2,9,148,0.182574
S182,0,3,5,152,0.0
S183,0,3,2,155,0.0
S184,0,3,5,152,0.0
S185,1,2,14,143,0.149071
S186,1,2,14,143,0.149071
S187,1,2,14,143,0.149071
S188,1,2,14,143,0.149071
S189,1,2,14,143,0.149071
S190,1,2,14,143,0.149071
S191,0,3,2,155,0.0
S192,1,2,14,143,0.149071
S193,0,3,47,110,0.0
S194,0,3,17,140,0.0
S195,0,3,18,139,0.0
S196,0,3,17,140,0.0
S197,0,3,12,145,0.0
S198,0,3,1,156,0.0
S199,0,3,12,145,0.0
S200,0,3,12,145,0.0
S201,0,3,12,145,0.0
S202,0,3,17,140,0.0
S203,0,3,1,156,0.0
S204,0,3,16,141,0.0
S205,0,3,16,141,0.0
S206,0,3,16,141,0.0
S207,0,3,8,149,0.0
S208,0,3,8,149,0.0
S209,0,3,1,156,0.0
S210,0,3,16,141,0.0
S211,0,3,1,156,0.0
S212,1,2,48,109,0.082479
S213,1,2,48,109,0.082479
S214,1,2,48,109,0.082479
S215,1,2,48,109,0.082479
S216,1,2,48,109,0.082479
S217,1,2,48,109,0.082479
S218,1,2,40,117,0.090167
S219,1,2,40,117,0.090167
S220,1,2,42,115,0.088045
S221,1,2,42,115,0.088045
S222,0,3,41,116,0.0
S223,0,3,26,131,0.0
S224,0,3,3,154,0.0
S225,0,3,3,154,0.0
S226,0,3,1,156,0.0
S227,0,3,3,154,0.0
S228,0,3,3,154,0.0
S229,0,3,3,154,0.0
S230,1,2,48,109,0.082479
S231,1,2,48,109,0.082479
S232,1,2,46,111,0.084215
S233,1,2,46,111,0.084215
S234,1,2,46,111,0.084215
S235,1,2,48,109,0.082479
S236,0,3,42,115,0.0
S237,0,3,42,115,0.0
S238,0,3,42,115,0.0
S239,0,3,41,116,0.0
S240,0,3,40,117,0.0
S241,0,3,40,117,0.0
S242,0,3,40,117,0.0
S243,0,3,2,155,0.0
S244,0,3,38,119,0.0
S245,0,3,37,120,0.0
S246,0,3,1,156,0.0
S247,0,3,1,156,0.0
S248,0,3,37,120,0.0
S249,0,3,3,154,0.0
S250,0,3,3,154,0.0
S251,0,3,3,154,0.0
S252,0,3,37,120,0.0
S253,0,3,37,120,0.0
S254,0,3,37,120,0.0
S255,0,3,36,121,0.0
S256,0,3,37,120,0.0
S257,0,3,29,128,0.0
S258,0,3,9,148,0.0
S259,0,3,4,153,0.0
S260,0,3,5,152,0.0
S261,0,3,37,120,0.0
S262,0,3,5,152,0.0
S263,0,3,5,152,0.0
S264,0,3,5,152,0.0
S265,0,3,5,152,0.0
S266,0,3,5,152,0.0
S267,0,3,5,152,0.0
S268,0,3,5,152,0.0
S269,0,3,5,152,0.0
S270,0,3,4,153,0.0
S271,0,3,4,153,0.0
S272,0,3,4,153,0.0
S273,0,3,2,155,0.0
S274,0,3,4,153,0.0
S275,0,3,2,155,0.0
S276,0,3,4,153,0.0
S277,0,3,4,153,0.0
S278,0,3,4,153,0.0
S279,0,3,5,152,0.0
S280,0,3,5,152,0.0
S281,0,3,5,152,0.0
S282,0,3,29,128,0.0
S283,0,3,29,128,0.0
S284,0,3,29,128,0.0
S285,0,3,29,128,0.0
S286,0,3,29,128,0.0
S287,0,3,29,128,0.0
S288,0,3,29,128,0.0
S289,0,3,29,128,0.0
S290,0,3,26,131,0.0
S291,0,3,29,128,0.0
S292,0,3,1,156,0.0
S293,0,3,1,156,0.0
S294,0,3,1,156,0.0
S295,0,3,1,156,0.0
S296,0,3,1,156,0.0
S297,0,3,1,156,0.0
S298,0,3,26,131,0.0
S299,0,3,2,155,0.0
S300,0,3,1,156,0.0
S301,0,3,26,131,0.0
S302,0,3,26,131,0.0
S303,0,3,1,156,0.0
S304,0,3,26,131,0.0
S305,0,3,1,156,0.0
S306,0,3,26,131,0.0
S307,0,3,26,131,0.0
S308,0,3,26,131,0.0
S309,0,3,11,146,0.0
S310,0,3,11,146,0.0
S311,0,3,26,131,0.0
S312,0,3,26,131,0.0
S313,0,3,26,131,0.0
S314,0,3,26,131,0.0
S315,0,3,26,131,0.0
S316,0,3,2,155,0.0
S317,0,3,26,131,0.0
S318,0,3,25,132,0.0
S319,0,3,25,132,0.0
S320,0,3,13,144,0.0
S321,0,3,1,156,0.0
S322,0,3,1,156,0.0
S323,0,3,13,144,0.0
S324,0,3,13,144,0.0
S325,0,3,13,144,0.0
S326,0,3,13,144,0.0
S327,0,3,3,154,0.0
S328,0,3,3,154,0.0
S329,0,3,13,144,0.0
S330,0,3,13,144,0.0
S331,0,3,13,144,0.0
S332,0,3,3,154,0.0
S333,0,3,1,156,0.0
S334,0,3,2,155,0.0
S335,0,3,2,155,0.0
S336,0,3,2,155,0.0
S337,0,3,2,155,0.0
S338,0,3,2,155,0.0
S339,0,3,2,155,0.0
S340,0,3,1,156,0.0
S341,0,3,1,156,0.0
S342,0,3,1,156,0.0
S343,0,3,1,156,0.0
S344,0,3,2,155,0.0
S345,0,3,2,155,0.0
S346,0,3,28,129,0.0
S347,0,3,28,129,0.0
S348,0,3,27,130,0.0
S349,0,3,28,129,0.0
S350,0,3,4,153,0.0
S351,0,3,4,153,0.0
S352,0,3,4,153,0.0
S353,0,3,21,136,0.0
S354,0,3,21,136,0.0
S355,0,3,21,136,0.0
S356,0,3,2,155,0.0
S357,0,3,2,155,0.0
S358,0,3,1,156,0.0
S359,0,3,1,156,0.0
S360,0,3,1,156,0.0
